idhogar,rooms,r4m1,r4t1,paredblolad,pisomoscer,pisocemento,cielorazo,epared1,epared3,etecho1,etecho3,eviv1,eviv3,hogar_nin,edjefe,meaneduc,overcrowding,SQBescolari,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBmeaned,wall_material,floor_material,wall_quality,roof_quality,floor_quality,walls+roof+floor_quality,no_basic_facilities,extra_facilities,v18q-min,estadocivil1-sum,estadocivil1-mean,instlevel1-max,instlevel1-sum,instlevel1-mean,instlevel2-max,instlevel2-sum,instlevel2-mean,instlevel8-max,instlevel8-sum,instlevel8-mean,escolari-min,escolari-max,escolari-sum,escolari-mean,Target
09f4217ad,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,6.0,2.0,36,0,4,4.0,36.0,1,0,1,1,1,3,2,3,1,0,0.0,0,0,0.0,1,1,0.25,0,0,0.0,4,6,22,5.5,2
cbb3da53c,3,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,3.5,1.0,36,36,0,1.0,12.25,0,0,1,1,1,3,2,2,0,0,0.0,0,0,0.0,1,1,0.5,0,0,0.0,1,6,7,3.5,2
5611f0667,9,1,1,1,1,0,1,0,1,0,1,0,1,2,11.0,9.0,1.3333334,121,121,4,1.7777778999999998,81.0,0,0,2,2,2,6,1,3,0,1,0.25,1,1,0.25,0,0,0.0,0,0,0.0,0,11,25,6.25,4
f5fbf88a5,6,0,1,0,1,0,1,0,1,0,1,0,1,2,5.0,16.0,0.75,25,25,4,0.5625,256.0,1,0,2,2,2,6,1,2,0,1,0.3333333333333333,1,1,0.3333333333333333,1,1,0.3333333333333333,0,0,0.0,0,11,16,5.333333333333333,4
b4a350544,4,0,1,0,1,0,1,0,0,0,0,0,0,1,6.0,6.5,1.5,36,36,1,2.25,42.25,1,0,1,1,1,3,1,2,0,1,0.3333333333333333,0,0,0.0,1,1,0.3333333333333333,0,0,0.0,2,7,15,5.0,4
b04e4d4ed,3,1,2,0,1,0,0,0,1,0,1,0,1,2,6.0,8.5,2.0,36,36,4,4.0,72.25,2,0,2,2,2,6,2,2,0,1,0.25,0,0,0.0,1,2,0.5,0,0,0.0,1,11,22,5.5,4
d010ca6b3,4,0,0,0,0,0,0,1,0,0,0,0,0,4,3.0,17.0,3.0,9,9,16,9.0,289.0,4,5,0,1,1,2,2,2,0,0,0.0,1,1,0.16666666666666666,1,2,0.3333333333333333,0,0,0.0,0,11,36,6.0,1
354c2ae41,6,0,1,0,1,0,1,0,1,0,1,0,1,1,1.0,3.3333333,1.3333334,1,1,1,1.7777778999999998,11.111111,2,0,2,2,2,6,1,3,1,0,0.0,0,0,0.0,1,3,0.75,0,0,0.0,1,6,14,3.5,4
7cf66e21e,4,0,0,0,0,1,0,1,0,1,0,1,0,0,3.0,1.5,1.0,9,9,0,1.0,2.25,4,1,0,0,0,0,2,2,0,0,0.0,1,1,0.5,1,1,0.5,0,0,0.0,0,3,3,1.5,1
a8d97815a,5,1,1,0,0,0,0,0,0,0,1,0,0,2,6.0,6.0,1.3333334,36,36,4,1.7777778999999998,36.0,4,5,1,2,1,4,2,2,0,0,0.0,0,0,0.0,1,1,0.25,0,0,0.0,4,7,23,5.75,2
b10b98765,3,0,2,0,0,0,0,1,0,1,0,0,1,2,2.0,4.0,2.0,4,4,4,4.0,16.0,4,5,0,0,2,2,2,2,0,1,0.25,1,1,0.25,1,2,0.5,0,0,0.0,0,6,13,3.25,1
43b17f631,4,2,2,0,0,0,0,0,1,0,1,0,1,2,9.0,8.5,2.0,81,81,4,4.0,72.25,1,5,2,2,2,6,2,2,0,2,0.5,1,2,0.5,0,0,0.0,0,0,0.0,0,9,17,4.25,3
bd1bf5651,4,0,0,0,0,1,0,1,0,1,0,1,0,1,0.0,2.5,1.5,4,0,1,2.25,6.25,2,1,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,2,0.6666666666666666,0,0,0.0,2,6,11,3.6666666666666665,1
36503f831,5,1,1,0,1,0,1,0,0,0,1,0,1,2,7.0,6.5,1.3333334,49,49,4,1.7777778999999998,42.25,2,0,1,2,2,5,1,2,0,1,0.25,1,1,0.25,0,0,0.0,0,0,0.0,0,7,19,4.75,1
a05629783,3,0,0,0,1,0,1,0,1,0,1,0,1,1,6.0,6.0,1.5,36,36,1,2.25,36.0,2,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,10,22,7.333333333333333,4
40deebcaf,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0,0,0,1.0,0.0,2,1,1,2,1,4,2,2,0,0,0.0,1,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0.0,3
6828b5633,5,0,0,0,0,1,0,1,0,1,0,0,1,0,3.0,3.0,0.66666669,9,9,0,0.44444448,9.0,1,1,0,0,2,2,2,2,0,0,0.0,0,0,0.0,1,2,1.0,0,0,0.0,3,3,6,3.0,1
005905417,8,0,1,0,1,0,1,0,1,0,0,0,1,2,0.0,9.0,0.5,81,0,4,0.25,81.0,1,0,2,1,2,5,1,1,0,1,0.3333333333333333,1,1,0.3333333333333333,0,0,0.0,0,0,0.0,0,9,17,5.666666666666667,2
546ad20f0,5,0,2,0,1,0,0,0,0,0,0,0,0,2,0.0,6.0,1.0,36,0,4,1.0,36.0,1,0,1,1,1,3,2,3,1,1,0.3333333333333333,1,1,0.3333333333333333,1,1,0.3333333333333333,0,0,0.0,0,6,10,3.3333333333333335,4
589b37dfa,3,0,0,0,1,0,1,0,0,0,1,0,1,0,15.0,13.5,1.0,225,225,0,1.0,182.25,2,0,1,2,2,5,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,2,1.0,12,15,27,13.5,4
e1044d629,6,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,13.25,1.25,121,0,1,1.5625,175.5625,1,1,2,2,1,5,2,2,0,0,0.0,0,0,0.0,1,1,0.2,1,2,0.4,5,16,58,11.6,4
4c80ff6b6,4,0,0,0,1,0,1,1,0,0,1,0,1,0,6.0,6.0,0.5,36,36,0,0.25,36.0,1,0,0,2,2,4,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,6,6.0,3
9096620de,6,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,6.3333335,1.0,4,4,0,1.0,40.111115000000005,1,0,1,0,1,2,2,2,0,0,0.0,0,0,0.0,1,1,0.3333333333333333,0,0,0.0,2,11,19,6.333333333333333,4
e858d0011,3,1,3,0,0,0,0,1,0,0,0,1,0,4,5.0,4.0,3.0,25,25,16,9.0,16.0,4,4,0,1,0,1,3,1,0,3,0.5,1,2,0.3333333333333333,1,4,0.6666666666666666,0,0,0.0,0,5,14,2.3333333333333335,2
309fed143,4,0,2,0,1,0,0,0,1,0,1,0,1,4,3.0,3.0,3.0,9,9,16,9.0,9.0,2,0,2,2,2,6,2,2,0,2,0.3333333333333333,1,1,0.16666666666666666,1,3,0.5,0,0,0.0,0,10,23,3.8333333333333335,2
e9a801cc2,6,0,0,1,1,0,1,0,1,0,1,0,1,1,6.0,6.0,1.0,36,36,1,1.0,36.0,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,18,6.0,4
c3fb903a8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,1.0,36,36,1,1.0,36.0,4,5,1,1,1,3,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,8,20,6.666666666666667,2
50e064ee8,4,0,0,0,0,0,0,0,0,0,1,0,1,2,3.0,4.5,2.0,9,9,4,4.0,20.25,4,5,1,2,2,5,2,2,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0.0,3,11,25,6.25,3
aa34f8b46,5,1,1,0,0,1,0,1,0,1,0,1,0,1,1.0,5.75,1.6666666,1,1,1,2.7777777,33.0625,1,1,0,0,0,0,2,2,0,1,0.2,1,1,0.2,1,1,0.2,0,0,0.0,0,8,23,4.6,2
d15c7422d,5,0,0,0,1,0,1,0,0,0,1,0,1,0,5.0,8.5,1.0,25,25,0,1.0,72.25,1,0,1,2,2,5,1,3,1,0,0.0,0,0,0.0,1,1,0.5,1,1,0.5,5,12,17,8.5,4
0626809c8,7,0,0,0,0,0,1,0,0,1,0,0,0,0,6.0,6.0,0.80000001,36,36,0,0.64000005,36.0,4,5,1,0,1,2,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,24,6.0,4
5f2711cae,5,0,0,0,1,0,1,0,1,0,1,0,1,0,12.0,9.666667,1.0,144,144,0,1.0,93.44445,2,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,12,29,9.666666666666666,4
1cc84143c,6,0,1,1,0,1,0,0,0,0,0,1,0,1,6.0,7.25,1.25,36,36,1,1.5625,52.5625,0,1,1,1,0,2,2,2,0,1,0.2,1,1,0.2,1,1,0.2,1,1,0.2,0,12,31,6.2,4
1ed926340,4,3,5,0,0,0,0,0,0,0,0,0,0,8,0.0,4.0,3.0,16,0,64,9.0,16.0,4,5,1,1,1,3,2,1,0,5,0.5555555555555556,1,4,0.4444444444444444,1,3,0.3333333333333333,0,0,0.0,0,6,21,2.3333333333333335,1
1c60fa8af,5,0,0,1,1,0,1,0,0,0,0,0,1,0,6.0,6.0,1.0,36,36,0,1.0,36.0,0,0,1,1,2,4,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,12,6.0,4
1148235e5,5,0,0,1,1,0,1,0,1,0,1,0,1,1,11.0,13.666667000000002,1.3333334,121,121,1,1.7777778999999998,186.77779,0,0,2,2,2,6,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,9,11,41,10.25,4
2be59b42c,3,0,0,0,1,0,1,0,1,0,1,0,1,1,0.0,11.0,1.0,121,0,1,1.0,121.0,2,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8,11,19,9.5,3
73ad09b03,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,15.0,1.0,36,0,1,1.0,225.0,0,1,1,1,1,3,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,9,15,7.5,2
047659c0f,2,0,0,0,0,0,0,1,0,1,0,1,0,0,6.0,6.0,2.0,36,36,0,4.0,36.0,4,4,0,0,0,0,3,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,12,6.0,1
4c2dba109,4,1,1,0,0,1,0,0,0,0,0,0,0,1,6.0,6.0,1.5,36,36,1,2.25,36.0,1,1,1,1,1,3,2,4,1,1,0.3333333333333333,0,0,0.0,1,1,0.3333333333333333,0,0,0.0,2,6,14,4.666666666666667,3
55a0f733c,4,0,0,1,1,0,0,0,1,0,0,0,1,1,0.0,2.5,1.5,25,0,1,2.25,6.25,0,0,2,1,2,5,2,2,0,0,0.0,1,1,0.3333333333333333,1,1,0.3333333333333333,0,0,0.0,0,6,11,3.6666666666666665,4
302365eaa,5,0,2,0,0,1,1,0,1,0,1,0,1,4,0.0,7.5,2.0,36,0,16,4.0,56.25,2,1,2,2,2,6,1,2,0,2,0.3333333333333333,1,1,0.16666666666666666,1,1,0.16666666666666666,0,0,0.0,0,9,31,5.166666666666667,2
da1f78c73,3,0,0,0,0,1,0,1,0,0,1,0,0,1,5.0,5.5,1.5,25,25,1,2.25,30.25,1,1,0,2,1,3,2,2,0,0,0.0,0,0,0.0,1,1,0.3333333333333333,0,0,0.0,5,7,18,6.0,2
f4c24301a,5,0,0,0,1,0,1,0,1,0,1,0,1,0,11.0,13.5,0.66666669,121,121,0,0.44444448,182.25,2,0,2,2,2,6,1,3,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.5,11,16,27,13.5,4
c6051c074,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.0,1.0,1,0,1,1.0,9.0,1,0,1,1,1,3,2,1,0,0,0.0,0,0,0.0,1,2,0.6666666666666666,0,0,0.0,1,7,13,4.333333333333333,2
09344463d,6,0,0,1,1,0,1,0,1,0,1,0,1,1,15.0,13.5,1.0,225,225,1,1.0,182.25,0,0,2,2,2,6,1,3,1,0,0.0,0,0,0.0,0,0,0.0,1,1,0.3333333333333333,9,15,36,12.0,4
7ad269eef,7,0,0,1,1,0,1,0,1,0,1,0,1,1,6.0,4.0,1.0,36,36,1,1.0,16.0,0,0,2,2,2,6,1,4,1,0,0.0,1,1,0.25,0,0,0.0,0,0,0.0,0,8,20,5.0,3
77cf984f5,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,8.5,1.0,36,0,0,1.0,72.25,4,5,2,2,2,6,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,11,17,8.5,4
76bc9e7f9,3,0,1,0,0,1,0,1,0,1,0,1,0,2,0.0,6.5,2.0,36,0,4,4.0,42.25,2,1,0,0,0,0,2,2,0,1,0.25,1,1,0.25,0,0,0.0,0,0,0.0,0,7,19,4.75,2
c246d921a,4,1,1,0,1,0,0,0,0,0,0,0,0,1,5.0,6.5,3.0,25,25,1,9.0,42.25,2,0,1,1,1,3,2,2,0,1,0.3333333333333333,0,0,0.0,1,2,0.6666666666666666,0,0,0.0,2,8,15,5.0,4
176db3c2a,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0,8.5,0.66666669,36,0,0,0.44444448,72.25,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,11,17,8.5,4
1c5f6114f,3,0,0,0,0,1,0,1,0,1,0,1,0,1,1.0,9.0,2.0,1,1,1,4.0,81.0,2,1,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,1,0.5,0,0,0.0,1,8,9,4.5,4
6b1d5691b,6,0,0,1,1,0,1,0,1,0,1,0,1,0,7.0,6.5,0.66666669,49,49,0,0.44444448,42.25,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,7,13,6.5,4
05aef4eec,4,0,3,1,1,0,1,0,0,1,0,0,0,3,0.0,9.5,2.5,64,0,9,6.25,90.25,0,0,1,0,1,2,1,2,0,2,0.4,1,1,0.2,1,2,0.4,0,0,0.0,0,11,25,5.0,1
cf020abe0,6,1,1,0,1,0,1,0,1,0,1,0,1,3,0.0,10.0,2.0,121,0,9,4.0,100.0,2,0,2,2,2,6,1,4,1,1,0.16666666666666666,1,1,0.16666666666666666,1,1,0.16666666666666666,1,1,0.16666666666666666,0,14,46,7.666666666666667,4
f8d3c34f4,3,0,1,0,0,0,0,1,0,1,0,1,0,1,3.0,6.0,3.0,9,9,1,9.0,36.0,4,5,0,0,0,0,2,2,0,1,0.3333333333333333,1,1,0.3333333333333333,1,1,0.3333333333333333,0,0,0.0,0,9,12,4.0,1
3924a66c9,4,1,1,1,0,1,0,0,0,0,0,0,0,2,0.0,2.5,2.0,25,0,4,4.0,6.25,0,1,1,1,1,3,2,2,0,0,0.0,1,1,0.25,1,3,0.75,0,0,0.0,0,5,13,3.25,1
188e498f3,3,0,0,1,1,0,1,1,0,0,1,0,1,0,2.0,2.0,1.0,4,4,0,1.0,4.0,0,0,0,2,2,4,1,2,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,2,2,2,2.0,3
f13d8a988,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,6.0,1.0,36,0,4,1.0,36.0,2,0,1,1,1,3,2,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,8,21,7.0,3
badaa2ab0,3,2,3,0,0,1,0,1,0,1,0,1,0,3,9.0,10.0,2.5,81,81,9,6.25,100.0,2,1,0,0,0,0,2,2,0,2,0.4,0,0,0.0,1,3,0.6,0,0,0.0,2,11,28,5.6,2
8c7889233,5,0,1,1,1,0,1,0,1,0,1,0,1,1,0.0,11.0,1.0,256,0,1,1.0,121.0,0,0,2,2,2,6,1,2,0,1,0.3333333333333333,0,0,0.0,1,1,0.3333333333333333,1,1,0.3333333333333333,1,16,23,7.666666666666667,4
ec75650b4,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0.0,4.0,1.0,16,0,1,1.0,16.0,0,0,1,1,2,4,1,2,0,1,0.5,1,1,0.5,1,1,0.5,0,0,0.0,0,4,4,2.0,1
69286addc,6,2,2,1,1,0,1,0,1,0,1,0,1,2,0.0,9.666667,1.25,36,0,4,1.5625,93.44445,0,0,2,2,2,6,1,3,1,1,0.2,1,1,0.2,1,1,0.2,0,0,0.0,0,12,33,6.6,3
541f2ba2a,5,0,0,1,1,0,1,0,1,0,1,0,1,1,0.0,17.0,0.66666669,64,0,1,0.44444448,289.0,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8,9,17,8.5,4
e199ca3d1,7,0,0,1,1,0,1,0,1,0,1,0,1,2,21.0,18.5,1.3333334,441,441,4,1.7777778999999998,342.25,0,0,2,2,2,6,1,4,1,0,0.0,0,0,0.0,0,0,0.0,1,1,0.25,6,21,52,13.0,4
feb7c6365,6,1,1,0,1,0,1,0,1,0,1,0,1,1,14.0,17.0,1.0,196,196,1,1.0,289.0,1,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,1,1,0.25,1,2,0.5,4,21,55,13.75,4
b832d28d5,6,0,0,1,1,0,1,0,1,0,1,0,1,1,0.0,14.5,1.5,225,0,1,2.25,210.25,0,0,2,2,2,6,1,4,1,0,0.0,0,0,0.0,0,0,0.0,1,2,0.6666666666666666,7,15,36,12.0,4
8004aec1e,5,0,0,1,1,0,1,0,1,0,1,0,1,0,6.0,10.0,1.3333334,36,36,0,1.7777778999999998,100.0,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.25,6,15,40,10.0,2
da52ab62c,4,0,0,1,1,0,1,0,1,1,0,0,1,0,0.0,6.0,0.5,36,0,0,0.25,36.0,0,0,2,0,2,4,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,6,6.0,4
d0d1f8b86,4,1,1,0,1,0,1,0,0,0,0,0,0,1,6.0,6.666666499999999,2.0,36,36,1,4.0,44.444443,2,0,1,1,1,3,1,2,0,1,0.25,1,1,0.25,0,0,0.0,0,0,0.0,0,7,20,5.0,3
f3fa7fd40,5,0,0,1,1,0,1,0,1,0,1,0,1,2,0.0,17.0,1.3333334,225,0,4,1.7777778999999998,289.0,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.25,8,15,42,10.5,4
d5b8a7691,4,1,1,1,1,0,1,0,1,0,1,0,1,2,0.0,6.0,1.5,36,0,4,2.25,36.0,0,0,2,2,2,6,1,2,0,1,0.3333333333333333,1,1,0.3333333333333333,0,0,0.0,0,0,0.0,0,8,14,4.666666666666667,4
0a5108b1a,7,0,0,1,1,0,1,0,1,0,1,0,1,0,11.0,13.666667000000002,1.0,121,121,0,1.0,186.77779,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.3333333333333333,11,17,41,13.666666666666666,4
bfb873d3a,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,2.0,36,36,0,4.0,36.0,2,5,1,1,1,3,2,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,6,6.0,4
0ca9758fd,6,1,1,1,1,0,1,0,1,0,1,0,1,2,6.0,9.666667,1.6666666,36,36,4,2.7777777,93.44445,0,0,2,2,2,6,1,1,0,1,0.2,0,0,0.0,1,1,0.2,1,1,0.2,2,15,38,7.6,2
e7d300897,3,0,0,0,0,0,0,1,0,1,0,1,0,3,0.0,13.0,4.0,25,0,9,16.0,169.0,1,5,0,0,0,0,2,0,0,0,0.0,0,0,0.0,1,1,0.25,0,0,0.0,5,8,27,6.75,1
dcdc3287b,4,2,2,1,0,1,0,1,0,1,0,1,0,3,0.0,4.5,2.5,81,0,9,6.25,20.25,0,1,0,0,0,0,2,2,0,2,0.4,1,3,0.6,1,1,0.2,0,0,0.0,0,9,13,2.6,2
0bb458222,5,0,2,0,0,1,0,0,0,0,0,0,0,2,0.0,9.8000002,2.3333333,64,0,4,5.4444442,96.040001,1,1,1,1,1,3,2,2,0,2,0.2857142857142857,1,2,0.2857142857142857,0,0,0.0,1,2,0.2857142857142857,0,14,49,7.0,2
8e004508e,4,1,1,0,0,1,0,0,1,0,1,0,1,2,0.0,8.5,2.0,121,0,4,4.0,72.25,4,1,2,2,2,6,2,3,0,1,0.25,1,1,0.25,0,0,0.0,0,0,0.0,0,11,24,6.0,2
41df023f9,6,0,0,1,1,0,0,0,1,0,1,0,1,0,5.0,8.0,1.0,25,25,0,1.0,64.0,0,0,2,2,2,6,2,2,0,0,0.0,0,0,0.0,1,1,0.5,0,0,0.0,5,11,16,8.0,4
92bd67093,4,0,0,1,0,1,0,1,0,1,0,1,0,0,2.0,3.5,1.0,4,4,0,1.0,12.25,0,1,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,2,1.0,0,0,0.0,2,5,7,3.5,4
e035545d2,4,0,0,0,1,0,0,0,1,0,1,0,1,0,3.0,4.5,1.0,9,9,0,1.0,20.25,2,0,2,2,2,6,2,3,0,0,0.0,0,0,0.0,1,1,0.5,0,0,0.0,3,6,9,4.5,1
320f51f70,4,0,2,0,1,0,0,0,1,0,0,0,1,2,0.0,3.0,2.0,0,0,4,4.0,9.0,2,0,2,1,2,5,2,3,0,2,0.5,1,2,0.5,1,1,0.25,0,0,0.0,0,6,7,1.75,4
36795bf81,5,0,1,0,1,0,1,0,0,0,0,0,0,2,0.0,8.5,1.3333334,36,0,4,1.7777778999999998,72.25,2,0,1,1,1,3,1,2,0,1,0.25,1,1,0.25,0,0,0.0,0,0,0.0,0,11,26,6.5,4
c71b9ca16,4,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,6.0,1.0,36,36,0,1.0,36.0,1,1,1,0,1,2,2,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,12,6.0,4
11b403097,4,0,0,1,0,1,0,0,1,0,1,0,1,0,8.0,9.5,1.0,64,64,0,1.0,90.25,0,1,2,2,2,6,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8,11,19,9.5,4
1ac0d9755,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0,0,0,1.0,0.0,5,1,1,2,1,4,2,2,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0.0,1
6fa6ecaf0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,5.0,7.333333500000001,1.5,25,25,0,2.25,53.777779,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,1,1,0.3333333333333333,0,0,0.0,5,11,22,7.333333333333333,2
2934f42ed,6,0,2,1,1,0,1,0,1,0,1,0,1,2,11.0,13.5,2.0,121,121,4,4.0,182.25,0,0,2,2,2,6,1,3,0,2,0.5,1,1,0.25,1,1,0.25,1,1,0.25,0,16,29,7.25,4
a5da614e8,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,4.5,0.66666669,49,0,0,0.44444448,20.25,2,0,0,1,1,2,2,2,0,0,0.0,0,0,0.0,1,1,0.5,0,0,0.0,2,7,9,4.5,2
72ecb40ea,4,0,0,1,1,0,1,0,1,0,0,0,1,0,0.0,9.5,1.0,36,0,0,1.0,90.25,0,0,2,1,2,5,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.5,6,13,19,9.5,4
2f7191671,5,1,1,1,1,0,1,0,0,0,0,0,0,3,0.0,9.0,2.0,36,0,9,4.0,81.0,0,0,1,1,1,3,1,2,0,1,0.16666666666666666,1,1,0.16666666666666666,0,0,0.0,0,0,0.0,0,9,36,6.0,4
0f5a0e20c,4,0,0,1,1,0,1,0,0,0,0,0,0,1,6.0,11.333333,2.0,36,36,1,4.0,128.44444,0,0,1,1,1,3,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6,11,34,8.5,4
923f747fa,4,1,2,1,0,1,0,0,1,0,1,0,1,2,6.0,9.0,2.0,36,36,4,4.0,81.0,0,1,2,2,2,6,2,3,0,2,0.5,1,2,0.5,0,0,0.0,0,0,0.0,0,12,18,4.5,2
5fc779ee6,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,4.3333335,2.0,0,0,1,4.0,18.777779,1,1,1,1,1,3,2,2,0,1,0.25,1,2,0.5,0,0,0.0,0,0,0.0,0,7,13,3.25,1
c4d3549ee,5,0,0,1,0,1,0,0,1,0,1,0,1,3,5.0,3.0,1.6666666,25,25,9,2.7777777,9.0,0,1,2,2,2,6,2,2,0,0,0.0,0,0,0.0,1,3,0.6,0,0,0.0,1,7,24,4.8,1
12d4f81c7,3,1,1,1,1,0,0,1,0,1,0,0,1,3,2.0,7.333333500000001,3.0,4,4,9,9.0,53.777779,0,0,0,0,2,2,2,2,0,1,0.16666666666666666,1,1,0.16666666666666666,1,1,0.16666666666666666,0,0,0.0,0,8,30,5.0,4
857198f22,6,0,0,1,1,0,1,0,1,0,1,0,1,0,6.0,9.75,1.0,36,36,0,1.0,95.0625,0,0,2,2,2,6,1,3,0,0,0.0,0,0,0.0,0,0,0.0,1,2,0.5,6,15,39,9.75,4
927904142,4,1,3,1,1,0,0,0,0,1,0,0,0,4,0.0,8.333333,3.5,49,0,16,12.25,69.444443,0,0,1,0,1,2,2,2,0,3,0.42857142857142855,1,3,0.42857142857142855,0,0,0.0,0,0,0.0,0,11,31,4.428571428571429,1
6474b974c,5,0,1,1,1,0,1,0,1,0,0,0,1,2,0.0,7.666666499999999,1.6666666,121,0,4,2.7777777,58.777775,0,0,2,1,2,5,1,4,1,1,0.2,0,0,0.0,1,1,0.2,0,0,0.0,1,11,34,6.8,4
c8edf62b0,4,0,0,1,1,0,1,0,1,0,1,0,1,1,7.0,12.666667,1.3333334,49,49,1,1.7777778999999998,160.44446000000002,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.25,7,16,48,12.0,4
266119d60,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0.0,3.6666667,1.0,4,0,0,1.0,13.444445000000002,1,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,2,0.6666666666666666,0,0,0.0,2,6,11,3.6666666666666665,4
cfcd25a94,3,0,0,1,1,0,1,0,1,0,1,0,1,0,14.0,14.0,1.0,196,196,0,1.0,196.0,0,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,2,1.0,14,14,28,14.0,4
b278de6cf,6,0,1,0,0,1,0,1,0,1,0,1,0,1,0.0,8.0,1.75,64,0,1,3.0625,64.0,1,1,0,0,0,0,2,3,0,1,0.5,1,1,0.5,0,0,0.0,0,0,0.0,0,8,8,4.0,1
04d8420a2,4,0,0,1,1,0,1,0,1,0,1,0,1,1,9.0,6.5,1.5,81,81,1,2.25,42.25,0,0,2,2,2,6,1,3,0,0,0.0,0,0,0.0,1,2,0.6666666666666666,0,0,0.0,4,9,18,6.0,4
144a7e9a2,4,0,0,0,1,0,1,0,1,0,1,0,1,0,13.0,11.0,1.0,169,169,0,1.0,121.0,2,0,2,2,2,6,1,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.5,9,13,22,11.0,4
78d91b1ea,5,0,0,0,0,1,1,0,1,0,1,0,1,0,5.0,5.0,0.66666669,25,25,0,0.44444448,25.0,2,1,2,2,2,6,1,2,0,0,0.0,0,0,0.0,1,2,1.0,0,0,0.0,5,5,10,5.0,4
cc6e8d253,6,0,0,1,1,0,1,0,0,0,1,0,1,0,0.0,9.5,1.0,49,0,0,1.0,90.25,0,0,1,2,2,5,1,3,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0.5,7,12,19,9.5,4
